../index.html,< Computer Menu
https://github.com/LewisVo/Awesome-Linux-Software,"A list of awesome applications, softwares, tools and other materials for Linux distros."
https://0xax.gitbooks.io/linux-insides/content/,Introduction · Linux Inside
http://developer.linuxmint.com/,Linux Mint Development Center by linuxmint
https://help.ubuntu.com/community/Printers,Printers - Community Help Wiki
https://certification.ubuntu.com/certification/desktop/,Ubuntu Desktop certified hardware | Ubuntu
https://blog.linuxmint.com/?p=3478,Linux Mint Installation Guide – The Linux Mint Blog
