../index.html,< Computer Menu
http://www.macromedia.com/support/documentation/en/flashplayer/help/settings_manager07.html,Adobe - Flash Player : Settings Manager - Website Storage Settings panel
https://www.vpnbook.com/,Free VPN • 100% Free PPTP and OpenVPN Service
https://myactivity.google.com/myactivity,Google - My Activity
http://webkay.robinlinus.com/,What every Browser knows about you
https://whatismyipaddress.com/,What Is My IP Address? IP Address Tools and More
https://robinlinus.github.io/socialmedia-leak/,Your Social Media Fingerprint
http://www.vpngate.net/en/,"VPN Gate - Public Free VPN Cloud by Univ of Tsukuba, Japan"
